I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,Label
1.0,1,1.0,2.0,1363.0,8.0,7.0,13.0,62.0,0.0,3.0,0.0,3.0,5,37,524,1215,15,5,96,23,1,182,1297,1473,352,2,726,2118,8,118,37,2,388,0,0,441,1,188,0
0.0,1,20.0,41.0,512.0,0.0,0.0,38.0,45.0,0.0,0.0,0.0,41.0,0,96,132,1640,3,0,640,54,1,349,162,884,730,13,684,408,8,370,52,3,983,0,0,1172,1,22,0
0.0,7,8.0,5.0,105111.0,0.0,0.0,8.0,57.0,0.0,0.0,0.0,5.0,45,12,2397,653,12,4,1786,4,0,1344,447,1926,384,2,285,103,7,268,37,1,1317,0,1,332,29,275,0
1.0,0,17.0,10.0,388.0,82.0,1.0,22.0,25.0,1.0,1.0,0.0,10.0,0,37,21,1241,3,4,1170,23,1,349,113,734,4,13,255,554,7,744,37,2,1487,3,0,803,1,637,0
0.0,30,1.0,4.0,383.0,178.0,76.0,9.0,3387.0,0.0,13.0,2.0,19.0,37,66,1814,795,3,5,1210,2,1,1267,119,2055,360,2,662,2081,4,605,0,0,2147,0,2,939,0,0,0
0.0,0,3.0,0.0,39680.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0,52,300,1206,3,5,1590,2,1,1308,829,1091,114,13,284,1152,7,691,0,0,254,3,0,773,0,0,0
0.0,1,22.0,8.0,4884.0,28.0,12.0,8.0,28.0,0.0,1.0,0.0,8.0,45,164,186,1130,15,4,1420,21,1,1144,279,679,1133,3,277,1509,8,272,109,2,375,0,2,625,31,826,0
5.0,1,56.0,20.0,4.0,13.0,11.0,23.0,22.0,1.0,2.0,0.0,13.0,0,157,1763,1009,3,4,82,23,1,349,267,440,151,3,70,1837,8,2,37,1,1216,0,11,126,29,584,0
0.0,33,9.0,3.0,6212.0,183.0,2.0,5.0,5.0,0.0,1.0,0.0,3.0,82,17,1740,1008,3,0,1557,2,1,349,1294,26,318,12,165,602,4,488,0,0,557,0,9,45,0,0,0
0.0,-1,13.0,33.0,7381.0,574.0,3.0,42.0,526.0,0.0,1.0,0.0,33.0,45,13,1158,1559,3,4,1902,13,1,349,1131,1431,511,2,930,409,8,142,0,0,1955,0,0,916,0,0,0
41.0,-1,0.0,0.0,223.0,51.0,153.0,40.0,124.0,2.0,7.0,7.0,0.0,0,182,150,60,3,4,488,2,1,94,1055,1732,627,13,875,1066,3,101,37,2,1354,3,0,1156,21,308,1
8.0,27,7.0,5.0,18.0,6.0,8.0,7.0,8.0,1.0,1.0,0.0,4.0,0,12,200,211,3,4,1546,2,1,349,1355,2123,749,3,1103,1113,8,268,192,2,800,5,0,332,29,275,0
0.0,58,2.0,2.0,11551.0,125.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,0,178,2394,402,3,4,1559,2,1,491,829,2286,114,13,415,1773,8,365,0,0,1420,5,1,278,0,0,1
0.0,20,4.0,4.0,4508.0,414.0,2.0,20.0,488.0,0.0,2.0,0.0,4.0,0,230,1680,1559,3,4,1645,2,1,636,1143,2023,598,13,234,136,0,309,0,0,1049,0,0,916,0,0,0
0.0,0,0.0,0.0,4649.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,240,0,0,28,0,1408,8,1,1570,682,0,220,13,685,0,0,362,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,40795.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,68,1423,1384,15,4,1438,2,0,1375,1040,562,1113,13,28,897,8,770,37,3,1658,0,1,1133,1,755,0
0.0,-1,0.0,0.0,28933.0,171.0,44.0,0.0,99.0,0.0,1.0,0.0,0.0,0,84,954,314,15,4,1666,2,1,18,1235,914,246,13,240,1497,4,122,0,0,1037,3,1,939,0,0,0
0.0,-1,0.0,0.0,8521.0,64.0,32.0,0.0,138.0,0.0,9.0,0.0,0.0,37,66,122,848,3,4,1599,2,1,759,1262,405,28,2,1189,1401,8,207,0,0,669,0,2,63,0,0,1
0.0,51,0.0,9.0,4325.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,11.0,45,118,0,0,12,4,1245,2,1,349,395,0,997,13,734,0,8,180,0,0,0,0,0,0,0,0,0
2.0,2,22.0,12.0,2.0,12.0,2.0,13.0,12.0,1.0,1.0,0.0,12.0,56,96,1721,1474,3,4,1283,2,1,1475,1367,1250,515,3,452,116,0,455,60,1,792,0,0,838,1,852,0
0.0,94,3.0,3.0,5955.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,26,13,1680,1559,3,4,894,2,1,349,899,2023,137,13,638,136,4,722,0,0,1049,0,1,916,0,0,0
82.0,-1,0.0,0.0,1022.0,0.0,137.0,4.0,21.0,1.0,3.0,0.0,0.0,62,298,2104,693,3,4,1390,16,1,431,281,1513,92,13,466,164,8,493,0,0,447,0,7,902,0,0,1
0.0,0,1.0,1.0,14400.0,345.0,1.0,5.0,223.0,0.0,1.0,0.0,1.0,98,271,1158,1559,3,4,1119,2,1,349,407,1431,27,3,252,409,7,357,0,0,1955,0,0,916,0,0,0
5.0,0,20.0,16.0,14.0,16.0,53.0,15.0,499.0,1.0,14.0,0.0,16.0,0,232,872,914,27,5,653,23,1,501,1215,504,837,2,447,181,8,333,109,3,1888,0,2,484,29,533,0
0.0,0,6.0,2.0,17964.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,93,1988,1457,1,6,888,23,1,1117,983,2013,1154,9,617,1136,7,555,0,0,2,0,1,311,0,0,0
20.0,2568,0.0,1.0,7.0,13.0,31.0,30.0,35.0,2.0,5.0,0.0,0.0,0,79,0,0,3,4,233,44,1,715,630,0,430,3,104,0,8,395,0,0,0,0,2,0,0,0,0
2.0,2119,1.0,0.0,741.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,35,32,1395,3,4,1375,16,1,1570,5,301,985,2,1148,1787,0,454,37,1,1599,0,0,363,26,682,0
0.0,36,0.0,6.0,3026.0,37.0,1.0,6.0,36.0,0.0,1.0,0.0,6.0,45,12,1538,1137,12,4,99,23,1,349,63,1546,907,3,1103,1601,7,268,71,2,1013,0,2,766,29,972,1
0.0,125,148.0,0.0,6668.0,264.0,1.0,0.0,101.0,0.0,1.0,0.0,0.0,0,232,1899,322,31,5,1401,1,1,781,1215,1847,837,2,447,242,7,333,37,3,1234,0,10,332,14,832,0
0.0,260,8.0,0.0,30551.0,681.0,4.0,1.0,261.0,0.0,0.0,0.0,1.0,0,196,608,147,3,5,1842,23,1,1569,1225,1228,853,2,696,382,8,481,120,3,1898,5,10,363,31,776,0
0.0,4,0.0,3.0,42478.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,8.0,0,172,0,0,15,4,1666,2,1,1497,1235,0,246,8,488,0,0,74,0,0,0,0,1,0,0,0,0
0.0,30,3.0,18.0,11776.0,0.0,0.0,24.0,129.0,0.0,0.0,0.0,18.0,0,10,1193,729,3,4,445,2,1,675,383,238,675,13,965,1565,1,391,0,0,1672,0,0,1247,0,0,0
6.0,0,29.0,41.0,14.0,41.0,6.0,37.0,41.0,1.0,1.0,0.0,41.0,62,37,349,1590,3,0,23,16,1,1460,1313,1574,769,2,1211,1144,8,744,37,2,1207,0,1,516,1,68,0
2.0,1,3.0,1.0,144.0,10.0,24.0,38.0,71.0,2.0,5.0,0.0,1.0,45,37,894,1010,9,4,1688,8,1,323,901,2192,1108,3,1102,1549,8,118,37,2,130,0,1,76,1,556,1
18.0,155,8.0,7.0,4.0,1.0,18.0,7.0,7.0,1.0,1.0,0.0,1.0,37,292,52,147,3,4,553,2,1,1576,233,2027,171,2,1048,1764,8,468,109,3,411,0,2,363,3,776,0
0.0,0,1.0,15.0,381.0,306.0,0.0,26.0,221.0,0.0,0.0,0.0,23.0,62,218,1885,1843,3,4,1564,23,1,1538,171,887,608,3,998,5,8,687,0,0,298,0,0,939,0,0,0
0.0,37,23.0,9.0,1635.0,84.0,2.0,17.0,109.0,0.0,2.0,0.0,50.0,0,191,448,1133,12,5,1733,23,1,351,729,522,1017,9,707,293,0,363,339,2,113,0,0,166,1,659,0
0.0,0,126.0,14.0,534.0,1319.0,0.0,46.0,237.0,0.0,0.0,0.0,32.0,62,313,1975,910,3,4,662,2,1,349,863,741,932,3,952,1236,8,639,37,1,1489,0,7,599,32,399,0
0.0,126,0.0,2.0,69481.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,2.0,0,50,1884,702,15,1,363,2,0,349,860,1017,159,12,1112,267,7,183,0,0,964,0,9,157,0,0,0
3.0,0,2.0,0.0,0.0,0.0,7.0,0.0,22.0,1.0,3.0,0.0,0.0,45,35,321,530,3,6,1088,2,1,349,77,283,276,0,890,564,8,706,240,2,1402,0,2,186,26,554,1
0.0,8,1.0,1.0,43.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,124,1377,1759,3,2,42,21,1,66,997,1862,368,12,239,1903,1,761,0,0,1427,5,9,435,0,0,0
0.0,0,3.0,3.0,5993.0,502.0,11.0,4.0,549.0,0.0,3.0,0.0,3.0,45,187,885,1843,3,6,1602,22,1,349,659,1667,7,13,85,1155,8,367,0,0,1456,0,0,939,0,0,1
0.0,0,23.0,4.0,3049.0,59.0,3.0,5.0,18.0,0.0,1.0,0.0,4.0,0,290,277,688,15,5,1703,2,1,1334,396,1404,115,13,450,668,0,205,202,2,1848,0,1,649,21,452,0
0.0,66,159.0,0.0,292.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,5.0,0,80,435,465,3,5,1558,2,1,436,398,281,859,2,1144,750,7,487,37,1,1697,0,0,126,29,180,1
0.0,0,3.0,0.0,11620.0,112.0,53.0,1.0,342.0,0.0,3.0,0.0,0.0,0,47,2320,1075,3,5,730,23,1,614,475,1291,550,2,71,1010,8,397,88,2,616,0,0,474,29,639,0
7.0,14,19.0,47.0,59.0,58.0,8.0,41.0,387.0,2.0,3.0,0.0,48.0,45,96,1980,299,3,4,1814,23,1,1262,459,318,267,2,472,1163,8,557,62,2,1308,0,0,717,1,591,1
0.0,7,10.0,9.0,1605.0,20.0,2.0,20.0,20.0,0.0,1.0,0.0,9.0,0,288,1828,38,36,4,1822,2,1,961,927,300,738,20,220,630,0,58,37,2,320,0,1,1152,14,866,0
0.0,98,18.0,13.0,14470.0,82.0,11.0,27.0,88.0,0.0,3.0,0.0,13.0,0,12,1630,1009,12,0,1602,23,1,349,659,1952,7,2,643,1679,8,298,37,1,879,0,0,126,29,703,0
2.0,0,3.0,1.0,84.0,1.0,5.0,1.0,168.0,1.0,3.0,0.0,1.0,45,80,267,1709,15,5,567,8,1,369,1309,73,1036,13,732,1535,3,487,37,1,2227,0,0,394,29,180,0
0.0,178,37.0,16.0,21.0,233.0,38.0,36.0,184.0,0.0,6.0,0.0,5.0,0,66,1696,1430,3,4,320,2,1,1212,269,1890,839,13,723,2025,8,607,0,0,810,5,0,103,0,0,0
0.0,42,1.0,22.0,1670.0,22.0,33.0,1.0,604.0,0.0,8.0,2.0,22.0,45,182,1551,945,3,4,488,2,1,784,1055,849,627,13,875,1947,6,101,37,3,21,0,0,640,21,621,1
0.0,1,3.0,3.0,15969.0,1720.0,7.0,5.0,233.0,0.0,1.0,0.0,3.0,0,84,823,314,3,4,1666,2,1,18,1235,914,246,13,240,1497,8,122,0,0,1037,0,1,939,0,0,0
0.0,-1,1.0,0.0,3162.0,78.0,3.0,7.0,63.0,0.0,1.0,0.0,0.0,96,177,1911,378,3,5,1242,2,1,349,759,1841,336,13,448,406,4,384,37,1,576,0,5,351,29,165,0
0.0,64,36.0,5.0,6308.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0,96,1419,989,3,4,1918,37,1,687,112,713,891,0,925,1550,8,370,324,2,1685,0,0,1120,21,674,1
0.0,14,28.0,14.0,26324.0,39.0,3.0,21.0,32.0,0.0,1.0,0.0,14.0,76,93,1988,1457,3,6,1010,23,1,349,577,2013,1050,3,884,1136,3,66,0,0,2,0,1,311,0,0,0
0.0,29,9.0,4.0,8678.0,145.0,1.0,9.0,38.0,0.0,1.0,0.0,4.0,70,63,1520,1219,3,0,973,2,1,1436,623,511,331,2,554,98,7,595,37,3,1069,0,0,127,1,427,0
2.0,0,44.0,1.0,102.0,8.0,2.0,2.0,4.0,1.0,1.0,0.0,4.0,45,299,1070,487,3,6,1098,2,1,250,417,840,1005,13,1157,1702,0,516,37,1,889,0,1,359,29,440,0
0.0,2,5.0,0.0,2982.0,88.0,9.0,0.0,50.0,0.0,1.0,0.0,0.0,37,68,1914,759,3,0,1910,2,1,144,561,237,560,2,1135,1575,8,770,37,3,2076,0,0,1133,1,755,0
1.0,-1,1.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,0.0,5.0,0,66,1991,1769,3,4,200,2,1,780,1334,1590,100,3,391,1629,7,52,0,0,910,3,11,32,0,0,1
1.0,55,0.0,5.0,0.0,0.0,20.0,12.0,142.0,1.0,7.0,0.0,0.0,0,127,1680,1559,3,4,1198,41,1,1520,713,2023,742,13,1213,136,8,342,0,0,1049,0,11,916,0,0,1
0.0,0,9.0,1.0,1752.0,77.0,2.0,0.0,16.0,0.0,1.0,2.0,1.0,0,218,631,1843,3,4,316,2,1,102,875,887,75,3,1095,5,6,687,0,0,298,0,0,939,0,0,1
17.0,0,11.0,10.0,113.0,21.0,17.0,10.0,16.0,1.0,1.0,0.0,15.0,26,68,23,759,3,4,564,2,1,1409,550,144,595,2,1236,804,8,246,37,2,1675,0,3,1133,1,755,0
0.0,53,77.0,1.0,1553.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,14.0,0,235,1414,147,3,4,908,2,1,349,1287,1693,764,2,48,2071,1,306,109,3,2219,0,0,363,1,776,0
8.0,0,25.0,19.0,547.0,20.0,26.0,23.0,496.0,1.0,5.0,0.0,19.0,37,35,2269,1594,3,4,1088,23,1,349,77,909,276,13,1067,1019,8,706,213,3,2086,0,2,1125,26,276,0
0.0,120,80.0,1.0,33831.0,538.0,0.0,2.0,187.0,0.0,0.0,0.0,1.0,0,299,438,1188,8,4,1912,2,1,898,1241,141,479,3,444,1516,7,516,37,3,1514,0,7,1132,24,740,0
0.0,-1,0.0,0.0,28092.0,36.0,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0,47,2000,1851,15,0,730,2,1,193,475,1942,550,2,71,7,8,397,37,3,1221,0,0,332,22,275,1
0.0,24,3.0,5.0,36223.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,5.0,0,52,1531,347,12,4,1666,2,1,239,1235,655,246,2,134,259,8,340,0,0,1527,0,1,773,0,0,0
6.0,2,1.0,16.0,1.0,2.0,37.0,23.0,33.0,1.0,4.0,0.0,2.0,0,155,2049,1706,35,4,243,2,1,758,713,446,742,2,431,762,8,327,0,0,394,0,2,555,0,0,0
0.0,0,5.0,0.0,5761.0,24.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0,76,1384,1053,3,4,1459,2,1,911,884,1816,1074,2,1155,331,8,685,37,2,2013,0,0,1001,10,887,1
0.0,0,7.0,4.0,7747.0,186.0,3.0,45.0,146.0,0.0,1.0,0.0,14.0,45,13,1680,1559,3,4,609,23,1,349,234,2023,22,13,928,136,0,142,0,0,1049,0,8,916,0,0,0
3.0,29,2.0,25.0,20.0,17.0,3.0,31.0,29.0,1.0,1.0,0.0,17.0,0,10,1184,729,15,5,1805,2,1,775,53,238,1137,13,965,1565,0,391,0,0,1672,0,0,1247,0,0,0
1.0,683,49.0,4.0,165.0,17.0,3.0,23.0,23.0,1.0,2.0,0.0,13.0,0,95,481,198,3,5,1181,23,1,349,977,2036,385,13,274,296,0,219,218,3,23,0,1,332,25,275,1
0.0,34,0.0,2.0,3458.0,39.0,6.0,31.0,47.0,0.0,1.0,0.0,6.0,82,163,2344,1442,3,4,816,2,1,1,648,1812,542,2,236,64,8,561,202,2,652,0,10,983,33,298,0
4.0,597,8.0,11.0,653.0,77.0,6.0,21.0,104.0,1.0,2.0,0.0,64.0,0,4,1440,1012,3,4,964,2,1,7,981,1984,149,2,845,888,8,439,37,1,252,0,3,887,30,242,0
0.0,0,1.0,0.0,33897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,12,1127,401,15,0,1399,23,1,1438,271,1039,480,2,285,794,4,268,26,2,2232,0,0,981,29,807,0
0.0,913,3.0,14.0,21866.0,76.0,2.0,33.0,89.0,0.0,1.0,0.0,14.0,45,163,65,1791,12,4,884,39,1,349,522,1390,1070,13,821,1418,8,561,144,3,1267,2,8,332,2,275,0
1.0,91,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,273,1679,1494,15,0,1222,2,1,483,536,448,1082,3,865,1547,7,616,37,1,347,0,1,311,29,645,1
5.0,1,28.0,0.0,4.0,0.0,73.0,25.0,0.0,1.0,15.0,0.0,0.0,0,4,1890,353,9,3,811,2,1,798,475,87,550,3,407,1907,8,439,37,1,799,0,0,526,30,760,0
0.0,1,1.0,0.0,38940.0,151.0,1.0,3.0,78.0,0.0,0.0,0.0,0.0,0,47,2234,174,3,5,1568,2,1,21,301,206,533,3,263,1969,0,397,205,2,1310,0,0,332,30,275,0
0.0,178,1.0,2.0,2033.0,53.0,9.0,1.0,283.0,0.0,5.0,0.0,2.0,45,12,1239,1009,15,4,1163,2,1,835,386,96,311,2,643,591,8,298,37,1,1263,0,0,126,29,703,0
0.0,2,1.0,0.0,4567.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,45,68,96,874,12,1,842,2,1,578,368,583,1158,2,1216,1402,8,82,37,2,655,0,2,692,1,755,0
0.0,0,1.0,0.0,10418.0,74.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0,66,0,0,3,4,707,23,1,649,1292,0,937,13,1083,0,7,121,0,0,0,0,1,0,0,0,1
3.0,0,12.0,23.0,391.0,97.0,12.0,47.0,91.0,1.0,3.0,0.0,23.0,0,187,1734,1843,3,6,1630,2,1,349,25,1667,247,13,85,1155,8,367,0,0,1456,0,8,939,0,0,0
30.0,1,114.0,15.0,246.0,22.0,42.0,34.0,76.0,1.0,5.0,0.0,22.0,45,288,1984,799,3,4,1335,2,1,507,673,85,596,13,186,880,8,58,74,2,2140,5,1,840,29,722,1
0.0,150,5.0,9.0,6321.0,17.0,10.0,11.0,16.0,0.0,1.0,0.0,9.0,37,246,1680,1559,15,5,532,2,1,349,369,2023,851,2,8,136,8,405,37,1,1049,0,0,916,30,519,1
61.0,1,75.0,15.0,129.0,74.0,61.0,19.0,18.0,1.0,1.0,0.0,18.0,62,96,817,223,15,4,873,2,1,459,940,435,1081,2,1124,991,8,370,281,3,1529,0,0,697,1,800,0
0.0,5,4.0,0.0,20468.0,123.0,2.0,7.0,26.0,0.0,1.0,0.0,7.0,0,105,769,1197,3,1,106,2,1,1086,1342,896,381,2,110,1634,0,304,0,0,1962,0,0,513,0,0,0
0.0,1,1.0,0.0,1604.0,2.0,13.0,2.0,6.0,0.0,2.0,0.0,0.0,0,269,1724,1803,3,0,342,2,1,1012,199,2239,1184,2,143,734,8,46,37,2,480,0,0,538,29,228,0
2.0,17,30.0,31.0,583.0,49.0,2.0,19.0,126.0,1.0,1.0,0.0,35.0,0,111,1983,1245,15,4,1257,2,1,896,119,1111,360,3,1045,1758,8,578,37,1,1490,0,2,309,20,622,0
1.0,20,12.0,7.0,918.0,56.0,1.0,7.0,7.0,1.0,1.0,0.0,7.0,0,207,2146,119,3,6,448,16,1,1542,689,1317,327,15,1196,941,8,94,0,0,1905,0,0,769,0,0,0
1.0,0,13.0,12.0,105.0,33.0,4.0,38.0,60.0,1.0,4.0,0.0,33.0,82,299,1293,1636,3,5,1204,2,1,837,449,1724,933,2,1062,478,8,396,37,1,1242,0,2,571,30,478,1
0.0,62,19.0,4.0,5076.0,28.0,2.0,6.0,43.0,0.0,2.0,0.0,4.0,45,47,2337,1581,3,5,926,16,1,1510,475,1723,550,3,690,1001,0,31,324,1,2059,0,0,979,30,950,0
33.0,946,6.0,2.0,449.0,31.0,33.0,32.0,32.0,1.0,1.0,0.0,3.0,0,149,1494,931,3,4,1225,23,1,1126,264,923,53,2,122,2104,8,702,37,3,1563,0,2,332,20,275,0
0.0,10,9.0,3.0,18712.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,6.0,45,127,1680,1559,12,4,1363,2,1,1471,119,2023,360,13,1213,136,1,342,0,0,1049,0,7,916,0,0,0
19.0,0,1.0,4.0,17.0,4.0,30.0,0.0,286.0,1.0,2.0,0.0,4.0,45,12,1942,986,3,5,1599,8,1,151,1262,427,28,2,285,437,8,268,37,2,1619,0,1,332,29,435,0
0.0,1477,2.0,1.0,13481.0,152.0,1.0,3.0,166.0,0.0,1.0,0.0,1.0,0,196,407,147,1,4,1465,23,1,134,448,1338,807,2,696,1725,8,481,33,3,1112,0,2,363,30,776,1
0.0,1,30.0,0.0,6045.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0,157,2323,1843,3,6,880,23,1,349,565,746,846,2,1169,1155,0,2,37,3,1456,0,8,939,29,584,0
2.0,20,43.0,9.0,806.0,58.0,2.0,10.0,10.0,1.0,1.0,1.0,10.0,45,37,1520,1219,15,4,1457,2,1,981,702,511,993,2,73,98,4,640,37,3,1069,0,0,127,1,427,1
0.0,800,0.0,2.0,2175.0,42.0,17.0,7.0,91.0,0.0,3.0,0.0,6.0,0,30,190,1141,12,6,1902,1,1,349,1131,2098,511,13,357,1434,8,322,37,1,782,0,7,312,2,180,0
2.0,3,150.0,33.0,20.0,33.0,2.0,34.0,50.0,1.0,1.0,0.0,33.0,0,99,1930,169,12,5,1230,2,1,1070,495,2018,781,2,861,693,0,764,37,1,658,0,1,106,15,939,0
1.0,51,4.0,7.0,440.0,7.0,12.0,24.0,164.0,1.0,4.0,0.0,7.0,0,5,1699,714,3,6,1529,2,1,349,385,308,875,2,1018,2041,3,679,0,0,722,3,1,1131,0,0,0
2.0,256,5.0,2.0,735.0,12.0,2.0,12.0,11.0,1.0,1.0,0.0,4.0,0,96,1119,1065,15,4,1042,1,1,1018,1171,919,1013,13,684,558,0,370,241,3,1457,0,7,392,1,199,0
0.0,3,32.0,39.0,38.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,39.0,0,207,2146,119,3,0,1416,2,1,349,755,1317,681,15,1196,941,5,94,0,0,1905,0,0,769,0,0,0
2.0,11,69.0,43.0,642.0,43.0,2.0,43.0,43.0,1.0,1.0,0.0,43.0,0,111,2017,1693,3,4,1548,2,1,349,980,79,1100,3,1045,1805,7,578,202,3,150,0,1,1216,20,112,0
0.0,0,15.0,8.0,3467.0,237.0,10.0,9.0,110.0,0.0,2.0,0.0,8.0,45,66,1387,1762,3,4,151,2,1,1428,695,1223,531,13,321,1485,8,223,0,0,1637,0,2,197,0,0,0
0.0,1,1.0,0.0,1380.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,66,1054,603,3,6,1111,2,1,476,1319,1245,376,13,170,703,7,140,0,0,1986,0,0,920,0,0,1
0.0,0,2.0,1.0,99.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,62,126,778,283,3,5,101,8,1,349,1210,2090,107,2,703,915,1,119,0,0,1329,0,0,462,0,0,0
0.0,90,3.0,6.0,20157.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,6.0,107,23,1223,1757,15,4,901,23,1,349,469,1420,1130,13,265,935,8,462,0,0,1614,0,0,1118,0,0,0
0.0,545,0.0,0.0,7408.0,58.0,7.0,14.0,9.0,0.0,1.0,0.0,0.0,37,96,1421,1652,15,4,1319,2,1,97,230,1458,604,3,132,19,8,370,4,2,532,0,0,583,1,118,0
0.0,-1,0.0,0.0,17375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,122,364,1664,3,0,1292,2,1,349,328,1131,274,13,24,863,5,666,37,2,1004,0,0,928,29,99,0
0.0,487,2.0,0.0,10931.0,8.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,0,252,519,783,3,5,1299,2,1,1280,288,743,243,3,113,1368,8,380,37,1,694,0,0,254,16,378,0
0.0,0,2.0,1.0,38787.0,0.0,0.0,13.0,728.0,0.0,0.0,0.0,1.0,62,127,1158,1559,15,4,1257,8,1,896,119,1431,360,2,761,409,8,342,0,0,1955,0,2,916,0,0,0
0.0,94,1.0,0.0,39070.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,45,8,1680,1559,1,5,626,2,1,349,786,2023,753,13,402,136,5,21,37,1,1049,3,8,916,29,402,0
0.0,252,4.0,0.0,1324.0,0.0,0.0,27.0,12.0,0.0,0.0,0.0,9.0,0,93,1988,1457,3,1,1072,23,1,235,1252,2013,18,9,617,1136,8,555,0,0,2,0,1,311,0,0,0
0.0,1,20.0,16.0,7248.0,47.0,2.0,21.0,47.0,0.0,1.0,0.0,16.0,38,288,1266,1570,3,4,1552,8,1,815,237,1645,477,2,923,79,0,58,5,2,1928,0,1,332,14,275,0
0.0,25,3.0,0.0,3098.0,138.0,2.0,0.0,337.0,0.0,2.0,0.0,0.0,0,12,1627,291,3,1,1635,2,1,531,392,1418,809,13,421,942,8,268,168,3,223,0,1,613,29,227,0
0.0,-1,0.0,0.0,3309.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,82,297,835,458,3,0,1849,15,1,394,548,20,141,13,716,627,7,232,59,3,262,0,0,267,10,943,1
0.0,0,25.0,37.0,1500.0,68.0,1.0,36.0,68.0,0.0,1.0,0.0,37.0,45,111,2171,1436,3,6,1349,2,1,969,1103,1260,1157,13,508,1845,7,578,61,2,514,0,7,887,20,511,0
0.0,36,5.0,5.0,82198.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,1,17,845,1008,3,4,1417,2,0,238,878,828,709,12,165,1727,8,488,0,0,636,0,9,45,0,0,0
1.0,5,90.0,21.0,283.0,32.0,1.0,33.0,32.0,1.0,1.0,0.0,21.0,37,35,911,1282,3,0,846,2,1,473,410,2015,397,0,890,902,7,706,114,3,125,0,1,239,26,224,0
0.0,1,9.0,1.0,18753.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0,127,1680,1559,3,4,157,2,1,284,485,2023,407,3,855,136,7,342,0,0,1049,3,11,916,0,0,0
0.0,2,0.0,10.0,7534.0,12.0,18.0,3.0,42.0,0.0,3.0,0.0,11.0,45,257,1749,175,3,4,307,26,1,315,225,2270,1164,2,483,16,8,491,37,2,1118,0,0,126,2,828,0
0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,66,234,1692,12,4,1028,2,0,349,1304,1009,533,13,171,1248,2,494,0,0,438,0,0,487,0,0,0
4.0,0,3.0,8.0,60.0,8.0,4.0,8.0,8.0,1.0,1.0,0.0,8.0,0,174,1999,1712,15,5,596,2,1,140,81,812,1031,2,1066,2029,8,361,0,0,1532,3,0,571,0,0,1
0.0,0,0.0,0.0,138676.0,0.0,0.0,4.0,123.0,0.0,0.0,0.0,0.0,22,66,665,1059,3,4,1618,2,0,349,742,1683,632,13,37,354,5,510,0,0,391,0,8,745,0,0,0
1.0,0,1.0,0.0,1036.0,33.0,3.0,34.0,105.0,1.0,2.0,0.0,0.0,37,284,491,1632,3,0,1815,8,1,67,76,1322,1071,2,981,445,4,537,0,0,1125,0,0,1221,0,0,0
0.0,42,6.0,1.0,15017.0,54.0,4.0,1.0,98.0,0.0,3.0,0.0,1.0,37,161,325,1147,3,6,1174,23,1,349,689,1983,327,13,901,361,1,50,0,0,619,0,0,2,0,0,0
